Client_ID,Name,Age,Gender,City,Zone,Fashion_Wallet,Tier,LTV_Potential,Purchase_Motivation,Preferred_Channel,Return_Risk_Prob,Social_Influence_Score,Price_Sensitivity,Preferred_Hardware,Preferred_Material,Preferred_Size,Brand_Affinity,Sociological_Profile,Email,Current_Budget,Purchases_Count
CL-387835,Piedad López Gutierrez,72,F,Madrid,Salamanca,3569,Gold (Recurrente),Medio,Inversión / Coleccionismo,Personal Shopper,0.05,10,Baja (Precio Completo),Oro (GHW),Exótico (Cocodrilo/Avestruz),Mini/Small,Hermès | Dior,Aristocracy,piedad.lópez@gmail.com,173,0
CL-772457,Tecla Barón Manzano,56,F,Palma,Son Vida,67726,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,33,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Hublot | Versace,Global_Jetset,tecla.barón@gmail.com,67726,0
CL-300208,María Jesús Armengol Avilés,53,F,Alcobendas,La Moraleja,34116,Gold (Recurrente),Medio,Acceso al Lujo (Entry),Busca Chollos,0.15,18,Baja (Precio Completo),Oro,Grained Calf,Small/Medium,Hermès | Cartier,Elite,maría jesús.armengol@gmail.com,268,0
CL-533874,Crescencia Lillo Garcés,55,F,Alcobendas,La Moraleja,6062,VIP Platinum (Alto Valor),Alto,Acceso al Lujo (Entry),Busca Chollos,0.15,23,Baja (Precio Completo),Oro,Grained Calf,Small/Medium,Cartier | Hermès,Elite,crescencia.lillo@gmail.com,1256,0
CL-625524,Heliodoro Domingo Tena,51,M,Marbella,Puerto Banús,4613,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,60,Baja (Precio Completo),Diamantes/Incrustaciones,Exótico Brillante,Mini,Hublot | Dolce & Gabbana,Global_Jetset,heliodoro.domingo@gmail.com,4613,0
CL-725271,Azahara Mesa Alvarez,34,F,Palma,Son Vida,176196,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,71,Baja (Precio Completo),Oro,Metálico,Mini,Hublot | Versace,Global_Jetset,azahara.mesa@gmail.com,176196,0
CL-708467,Adora Bautista Jara,43,F,Palma,Son Vida,36150,VIP Platinum (Alto Valor),Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,63,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Fendi | Versace,Global_Jetset,adora.bautista@gmail.com,14145,0
CL-538767,Asunción Casanovas Tello,53,F,Palma,Son Vida,6648,VIP Platinum (Alto Valor),Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,33,Baja (Precio Completo),Oro,Metálico,Mini,Dolce & Gabbana | Hublot,Global_Jetset,asunción.casanovas@gmail.com,6648,0
CL-832360,Dulce Castañeda Garmendia,39,F,Palma,Son Vida,24455,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,71,Baja (Precio Completo),Oro,Metálico,Mini,Hublot | Versace,Global_Jetset,dulce.castañeda@gmail.com,24455,0
CL-309478,Lina Sarabia Carlos,25,F,Madrid,Chamberí,7822,VIP Platinum (Alto Valor),Alto,Recompensa / Éxito,E-Commerce,0.15,79,Media (Busca Valor),Oro,Canvas,Small/Medium,Celine | Jacquemus,Young_High_Pro,lina.sarabia@gmail.com,992,0
CL-129871,Cloe Jordá Arrieta,70,F,Alcobendas,La Moraleja,6156,Gold (Recurrente),Medio,Acceso al Lujo (Entry),Busca Chollos,0.15,31,Baja (Precio Completo),Paladio (PHW),Grained Calf,Small/Medium,Cartier | Chanel,Elite,cloe.jordá@gmail.com,33,0
CL-413619,Serafina Castillo Verdugo,51,F,Alcobendas,La Moraleja,4431,VIP Platinum (Alto Valor),Alto,Acceso al Lujo (Entry),E-Commerce,0.15,49,Baja (Precio Completo),Oro,Canvas,Small/Medium,Chanel | Hermès,Elite,serafina.castillo@gmail.com,1388,0
CL-571308,Valentina Casal Segarra,34,F,Barcelona,Sarrià,5263,Gold (Recurrente),Medio,Calidad y Atemporalidad,Boutique Física,0.05,23,Baja (Precio Completo),Paladio (PHW),Grained Calf,Small/Medium,Louis Vuitton,Bourgeoisie,valentina.casal@gmail.com,454,0
CL-269085,Petrona Barreda Serra,53,F,Palma,Son Vida,8241,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,31,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Versace | Dolce & Gabbana,Global_Jetset,petrona.barreda@gmail.com,8241,0
CL-360709,Marco Iglesia Lorenzo,55,M,Marbella,Puerto Banús,18998,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,30,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Hublot | Fendi,Global_Jetset,marco.iglesia@gmail.com,13991,0
CL-678582,Odalis Barceló Zurita,51,F,Alcobendas,La Moraleja,4546,VIP Platinum (Alto Valor),Alto,Acceso al Lujo (Entry),Busca Chollos,0.15,30,Baja (Precio Completo),Paladio (PHW),Grained Calf,Small/Medium,Chanel | Cartier,Elite,odalis.barceló@gmail.com,1701,0
CL-771691,Fito Izquierdo Losada,32,M,Marbella,Puerto Banús,8320,VIP Platinum (Alto Valor),Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,93,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Fendi | Dolce & Gabbana,Global_Jetset,fito.izquierdo@gmail.com,2530,0
CL-540685,Marta Falcó Morante,41,F,Palma,Son Vida,6483,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,55,Baja (Precio Completo),Diamantes/Incrustaciones,Exótico Brillante,Mini,Dolce & Gabbana | Versace,Global_Jetset,marta.falcó@gmail.com,6483,0
CL-181417,Narcisa Bello Solano,43,F,Marbella,Puerto Banús,6637,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,47,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Versace | Dolce & Gabbana,Global_Jetset,narcisa.bello@gmail.com,6637,0
CL-437891,Américo Quevedo Franco,43,M,Marbella,Puerto Banús,8540,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,51,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Hublot | Fendi,Global_Jetset,américo.quevedo@gmail.com,3328,0
CL-727353,Otilia Pujadas Blanca,54,F,Marbella,Puerto Banús,6473,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,59,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Hublot | Versace,Global_Jetset,otilia.pujadas@gmail.com,6473,0
CL-337215,Susanita Hervás Vera,55,F,Palma,Son Vida,5955,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,36,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Dolce & Gabbana | Hublot,Global_Jetset,susanita.hervás@gmail.com,5955,0
CL-808207,África Juan Rubio,29,F,Madrid,Chamberí,8160,Gold (Recurrente),Medio,Recompensa / Éxito,Instagram Shop,0.15,14,Media (Busca Valor),Paladio (PHW),Grained Calf,Small/Medium,Givenchy | Gucci,Young_High_Pro,áfrica.juan@gmail.com,684,0
CL-204094,Maite Llanos Ribas,41,F,Palma,Son Vida,3974,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,45,Baja (Precio Completo),Oro,Metálico,Mini,Hublot | Versace,Global_Jetset,maite.llanos@gmail.com,3974,0
CL-650352,Andrea Soto Vendrell,58,F,Murcia,Catedral,5451,Gold (Recurrente),Medio,Acceso al Lujo (Entry),Busca Chollos,0.15,13,Baja (Precio Completo),Oro,Canvas,Small/Medium,Louis Vuitton,Agro_Wealth,andrea.soto@gmail.com,141,0
CL-666347,Alondra Velasco Quirós,33,F,Oleiros,Icaria (Inditex),4681,VIP Platinum (Alto Valor),Alto,Tendencia y Estatus,E-Commerce,0.25,46,Media (Busca Valor),Paladio (PHW),Epsom,Large/Tote,Miu Miu | Prada,Fashion_Exec,alondra.velasco@gmail.com,2274,0
CL-810481,Soraya Salazar Prats,57,F,Palma,Son Vida,8972,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,52,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Hublot | Versace,Global_Jetset,soraya.salazar@gmail.com,8972,0
CL-721723,Rosa María Arribas Ángel,54,F,Barcelona,Sarrià,6476,Gold (Recurrente),Medio,Calidad y Atemporalidad,Teléfono Privado,0.05,45,Baja (Precio Completo),Oro,Canvas,Small/Medium,Louis Vuitton,Bourgeoisie,rosa maría.arribas@gmail.com,872,0
CL-973890,Cruz Mas Tejada,60,M,Marbella,Puerto Banús,22074,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,32,Baja (Precio Completo),Oro,Metálico,Mini,Hublot | Fendi,Global_Jetset,cruz.mas@gmail.com,14346,0
CL-166869,Ramona Rivero Valero,46,F,Palma,Son Vida,3643,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,67,Baja (Precio Completo),Oro,Metálico,Mini,Hublot | Dolce & Gabbana,Global_Jetset,ramona.rivero@gmail.com,3643,0
CL-686858,Luisina Rodríguez Cano,55,F,Marbella,Puerto Banús,8806,Gold (Recurrente),Medio,Exclusividad / Visibilidad,Personal Shopper,0.05,51,Baja (Precio Completo),Diamantes/Incrustaciones,Exótico Brillante,Mini,Fendi | Versace,Global_Jetset,luisina.rodríguez@gmail.com,452,0
CL-352216,Camilo Arranz Gimeno,57,M,Marbella,Puerto Banús,7414,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,47,Baja (Precio Completo),Oro,Metálico,Mini,Versace | Fendi,Global_Jetset,camilo.arranz@gmail.com,2066,0
CL-902181,Vanesa Angulo Lumbreras,28,F,Murcia,Catedral,17452,Gold (Recurrente),Medio,Acceso al Lujo (Entry),Busca Chollos,0.15,34,Baja (Precio Completo),Oro,Grained Calf,Small/Medium,Louis Vuitton,Agro_Wealth,vanesa.angulo@gmail.com,841,0
CL-391205,Consuelo Hervás Cazorla,48,F,Ourense,Centro,7733,Gold (Recurrente),Medio,Acceso al Lujo (Entry),Busca Chollos,0.15,28,Baja (Precio Completo),Paladio (PHW),Grained Calf,Small/Medium,Louis Vuitton,Old_Money_Conservative,consuelo.hervás@gmail.com,455,0
CL-615222,Esther Rebollo Losada,34,F,Madrid,Chamberí,25932,Gold (Recurrente),Medio,Recompensa / Éxito,Instagram Shop,0.15,39,Media (Busca Valor),Paladio (PHW),Grained Calf,Small/Medium,Jacquemus | Celine,Young_High_Pro,esther.rebollo@gmail.com,52,0
CL-376495,Gabino Romeu Navas,46,M,Palma,Son Vida,8845,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,42,Baja (Precio Completo),Diamantes/Incrustaciones,Exótico Brillante,Mini,Hublot | Versace,Global_Jetset,gabino.romeu@gmail.com,8845,0
CL-939384,Belén Calleja Villaverde,50,F,Palma,Son Vida,6498,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,43,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Hublot | Fendi,Global_Jetset,belén.calleja@gmail.com,187,0
CL-199145,Leticia Palau Iñiguez,28,F,Madrid,Chamberí,4576,Gold (Recurrente),Medio,Recompensa / Éxito,Instagram Shop,0.15,19,Media (Busca Valor),Oro,Grained Calf,Small/Medium,Celine | Givenchy,Young_High_Pro,leticia.palau@gmail.com,313,0
CL-317646,Geraldo Acevedo Tello,36,M,Palma,Son Vida,33116,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,91,Baja (Precio Completo),Oro,Metálico,Mini,Fendi | Dolce & Gabbana,Global_Jetset,geraldo.acevedo@gmail.com,30274,0
CL-530689,Cecilia Borrego Rosado,49,F,Palma,Son Vida,37367,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,49,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Fendi | Hublot,Global_Jetset,cecilia.borrego@gmail.com,22345,0
CL-484508,Concepción Ochoa Cueto,40,F,Marbella,Puerto Banús,4941,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,34,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Hublot | Fendi,Global_Jetset,concepción.ochoa@gmail.com,1233,0
CL-272713,Dominga Julián Tapia,63,F,Alcobendas,La Moraleja,8980,VIP Platinum (Alto Valor),Alto,Acceso al Lujo (Entry),Busca Chollos,0.15,48,Baja (Precio Completo),Paladio (PHW),Grained Calf,Small/Medium,Hermès | Chanel,Elite,dominga.julián@gmail.com,2213,0
CL-167414,Edelmira Villaverde Osuna,61,F,Alcobendas,La Moraleja,5598,VIC (Top 1%),Muy Alto,Acceso al Lujo (Entry),Busca Chollos,0.15,49,Baja (Precio Completo),Oro,Canvas,Small/Medium,Chanel | Hermès,Elite,edelmira.villaverde@gmail.com,1324,0
CL-860504,Nerea Sanmartín González,57,F,Palma,Son Vida,4827,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,34,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Fendi | Hublot,Global_Jetset,nerea.sanmartín@gmail.com,905,0
CL-413128,Porfirio Pazos Ricart,48,M,Palma,Son Vida,36793,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,54,Baja (Precio Completo),Oro,Metálico,Mini,Fendi | Hublot,Global_Jetset,porfirio.pazos@gmail.com,29863,0
CL-107199,Tamara Ferrández Figueroa,47,F,Palma,Son Vida,8196,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,52,Baja (Precio Completo),Diamantes/Incrustaciones,Exótico Brillante,Mini,Versace | Hublot,Global_Jetset,tamara.ferrández@gmail.com,8196,0
CL-132213,Eugenio Cuéllar Urrutia,39,M,Palma,Son Vida,7824,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,99,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Hublot | Fendi,Global_Jetset,eugenio.cuéllar@gmail.com,5559,0
CL-276710,Angélica Vara Prat,38,F,Valencia,Pla del Remei,5001,Gold (Recurrente),Medio,Acceso al Lujo (Entry),E-Commerce,0.15,47,Baja (Precio Completo),Oro,Grained Calf,Small/Medium,Louis Vuitton,Urban_Sophisticated,angélica.vara@gmail.com,580,0
CL-190511,Emma Ramón Luque,33,F,Oleiros,Icaria (Inditex),18365,VIP Platinum (Alto Valor),Alto,Tendencia y Estatus,WhatsApp Business,0.25,41,Media (Busca Valor),Paladio (PHW),Piel Brillante,Large/Tote,Saint Laurent | Prada,Fashion_Exec,emma.ramón@gmail.com,727,0
CL-828646,Inmaculada Alba Coll,59,F,Palma,Son Vida,5396,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,62,Baja (Precio Completo),Oro,Metálico,Mini,Hublot | Dolce & Gabbana,Global_Jetset,inmaculada.alba@gmail.com,5396,0
CL-321968,Petrona Barreda Vaquero,31,F,Marbella,Puerto Banús,4839,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,66,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Dolce & Gabbana | Versace,Global_Jetset,petrona.barreda@gmail.com,4839,0
CL-968596,Úrsula Huguet Jódar,65,F,Murcia,Catedral,4550,Gold (Recurrente),Medio,Acceso al Lujo (Entry),Busca Chollos,0.15,35,Baja (Precio Completo),Paladio (PHW),Canvas,Small/Medium,Louis Vuitton,Agro_Wealth,úrsula.huguet@gmail.com,1376,0
CL-783860,Jacobo Iglesia Cabezas,57,M,Marbella,Puerto Banús,7686,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,68,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Hublot | Dolce & Gabbana,Global_Jetset,jacobo.iglesia@gmail.com,7686,0
CL-935660,Nicolasa Pedrero Gual,50,F,Marbella,Puerto Banús,5549,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,63,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Versace | Hublot,Global_Jetset,nicolasa.pedrero@gmail.com,5549,0
CL-781761,Clara Amo Rodríguez,45,F,Valencia,Pla del Remei,4038,Gold (Recurrente),Medio,Acceso al Lujo (Entry),E-Commerce,0.15,17,Baja (Precio Completo),Oro,Canvas,Small/Medium,Louis Vuitton,Urban_Sophisticated,clara.amo@gmail.com,652,0
CL-702289,Eva María Zaragoza Viña,54,F,Alcobendas,La Moraleja,28431,VIC (Top 1%),Muy Alto,Acceso al Lujo (Entry),Busca Chollos,0.15,25,Baja (Precio Completo),Oro,Canvas,Small/Medium,Cartier | Hermès,Elite,eva maría.zaragoza@gmail.com,227,0
CL-852056,Vera Garmendia Escribano,42,F,Marbella,Puerto Banús,4958,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,37,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Fendi | Dolce & Gabbana,Global_Jetset,vera.garmendia@gmail.com,1052,0
CL-300102,Estrella Fortuny Bernad,39,F,Palma,Son Vida,7677,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,95,Baja (Precio Completo),Diamantes/Incrustaciones,Exótico Brillante,Mini,Hublot | Versace,Global_Jetset,estrella.fortuny@gmail.com,7677,0
CL-142403,Leocadia Ferreras Tamayo,38,F,Alcorcón,Las Retamas,5180,Gold (Recurrente),Medio,Acceso al Lujo (Entry),E-Commerce,0.15,14,Alta (Cazador de Ofertas),Oro (Flashy),Coated Canvas,Small,YSL | Louis Vuitton (Monogram),Aspirational,leocadia.ferreras@gmail.com,1075,0
CL-351448,Carina Alemán Ocaña,34,F,Palma,Son Vida,8192,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,96,Baja (Precio Completo),Oro,Metálico,Mini,Versace | Dolce & Gabbana,Global_Jetset,carina.alemán@gmail.com,8192,0
CL-313384,Prudencia Chamorro Llopis,55,F,Marbella,Puerto Banús,38532,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,53,Baja (Precio Completo),Oro,Metálico,Mini,Versace | Fendi,Global_Jetset,prudencia.chamorro@gmail.com,24100,0
CL-801466,Maristela Clemente Salas,39,F,Oleiros,Icaria (Inditex),21320,Gold (Recurrente),Medio,Tendencia y Estatus,E-Commerce,0.25,27,Media (Busca Valor),Paladio (PHW),Epsom,Large/Tote,Prada | Saint Laurent,Fashion_Exec,maristela.clemente@gmail.com,11814,0
CL-782443,Daniela Oller Morata,60,F,Palma,Son Vida,5856,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,57,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Fendi | Hublot,Global_Jetset,daniela.oller@gmail.com,1972,0
CL-202270,Loreto Roldan Boada,45,F,Altea,Altea Hills,27819,Gold (Recurrente),Medio,Acceso al Lujo (Entry),Busca Chollos,0.15,41,Baja (Precio Completo),Paladio (PHW),Canvas,Small/Medium,Louis Vuitton,Expat_Wealth,loreto.roldan@gmail.com,564,0
CL-225714,Arsenio Leal Bas,49,M,Marbella,Puerto Banús,87667,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,45,Baja (Precio Completo),Oro,Metálico,Mini,Versace | Dolce & Gabbana,Global_Jetset,arsenio.leal@gmail.com,87667,0
CL-165053,Leire Matas Ferrer,42,F,Marbella,Puerto Banús,6579,VIP Platinum (Alto Valor),Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,63,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Dolce & Gabbana | Fendi,Global_Jetset,leire.matas@gmail.com,2871,0
CL-735323,Agustina Santana Cuesta,40,F,Palma,Son Vida,8510,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,38,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Hublot | Fendi,Global_Jetset,agustina.santana@gmail.com,2509,0
CL-196314,Rosalva Pedraza Mata,40,F,Palma,Son Vida,4649,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,50,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Hublot | Fendi,Global_Jetset,rosalva.pedraza@gmail.com,1433,0
CL-521534,Itziar Luna Belda,52,F,Marbella,Puerto Banús,6971,VIP Platinum (Alto Valor),Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,61,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Versace | Fendi,Global_Jetset,itziar.luna@gmail.com,6971,0
CL-135432,Constanza Hurtado Caballero,51,F,Marbella,Puerto Banús,85915,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,57,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Dolce & Gabbana | Versace,Global_Jetset,constanza.hurtado@gmail.com,85915,0
CL-665412,Manola Gabaldón Benavente,57,F,Altea,Altea Hills,37786,Gold (Recurrente),Medio,Acceso al Lujo (Entry),Busca Chollos,0.15,24,Baja (Precio Completo),Paladio (PHW),Canvas,Small/Medium,Louis Vuitton,Expat_Wealth,manola.gabaldón@gmail.com,1434,0
CL-293928,Geraldo Ávila Monreal,37,M,Palma,Son Vida,4941,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,91,Baja (Precio Completo),Diamantes/Incrustaciones,Exótico Brillante,Mini,Hublot | Dolce & Gabbana,Global_Jetset,geraldo.ávila@gmail.com,4941,0
CL-401993,Paula Royo Mate,32,F,Marbella,Puerto Banús,93840,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,60,Baja (Precio Completo),Oro,Metálico,Mini,Versace | Hublot,Global_Jetset,paula.royo@gmail.com,93840,0
CL-452002,Jose Francisco Portillo Villena,39,M,Madrid,Chamberí,5978,Gold (Recurrente),Medio,Recompensa / Éxito,Instagram Shop,0.15,47,Media (Busca Valor),Oro,Grained Calf,Small/Medium,Jacquemus | Gucci,Young_High_Pro,jose francisco.portillo@gmail.com,1195,0
CL-241917,Magdalena Mayoral Salcedo,34,F,Palma,Son Vida,8642,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,89,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Versace | Hublot,Global_Jetset,magdalena.mayoral@gmail.com,8642,0
CL-779557,Sarita Puerta Valera,52,F,Madrid,Salamanca,27241,Gold (Recurrente),Medio,Inversión / Coleccionismo,Boutique Privada,0.05,40,Baja (Precio Completo),Oro (GHW),Exótico (Cocodrilo/Avestruz),Mini/Small,Hermès | Loewe,Aristocracy,sarita.puerta@gmail.com,381,0
CL-454615,Chus Rincón Lobato,52,F,Valencia,Pla del Remei,7786,Gold (Recurrente),Medio,Acceso al Lujo (Entry),E-Commerce,0.15,22,Baja (Precio Completo),Paladio (PHW),Canvas,Small/Medium,Louis Vuitton,Urban_Sophisticated,chus.rincón@gmail.com,1023,0
CL-358979,Dalila Alberola Prieto,61,F,Ourense,Centro,6430,Gold (Recurrente),Medio,Acceso al Lujo (Entry),E-Commerce,0.15,48,Baja (Precio Completo),Paladio (PHW),Canvas,Small/Medium,Louis Vuitton,Old_Money_Conservative,dalila.alberola@gmail.com,550,0
CL-278780,Lupita Lobo Carbó,60,F,Marbella,Puerto Banús,4363,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,31,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Dolce & Gabbana | Versace,Global_Jetset,lupita.lobo@gmail.com,4363,0
CL-371452,Visitación Barroso Vidal,36,F,Madrid,Chamberí,7650,Gold (Recurrente),Medio,Recompensa / Éxito,Instagram Shop,0.15,50,Media (Busca Valor),Oro,Grained Calf,Small/Medium,Gucci | Jacquemus,Young_High_Pro,visitación.barroso@gmail.com,44,0
CL-239742,María Teresa Ropero Diego,43,F,Palma,Son Vida,63319,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,46,Baja (Precio Completo),Oro,Metálico,Mini,Dolce & Gabbana | Versace,Global_Jetset,maría teresa.ropero@gmail.com,63319,0
CL-600510,Elodia Soler Cobo,48,F,Marbella,Puerto Banús,6261,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,61,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Dolce & Gabbana | Hublot,Global_Jetset,elodia.soler@gmail.com,6261,0
CL-498149,Nydia Rincón Barreda,40,F,Altea,Altea Hills,5678,Gold (Recurrente),Medio,Acceso al Lujo (Entry),Busca Chollos,0.15,15,Baja (Precio Completo),Oro,Grained Calf,Small/Medium,Louis Vuitton,Expat_Wealth,nydia.rincón@gmail.com,472,0
CL-274796,Rosalva Esteban Escribano,58,F,Palma,Son Vida,6487,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,51,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Hublot | Versace,Global_Jetset,rosalva.esteban@gmail.com,6487,0
CL-694722,Humberto Albero Ocaña,49,M,Marbella,Puerto Banús,4148,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,51,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Versace | Dolce & Gabbana,Global_Jetset,humberto.albero@gmail.com,4148,0
CL-215745,Amor Gras Carpio,26,F,Oleiros,Icaria (Inditex),146523,Gold (Recurrente),Medio,Tendencia y Estatus,E-Commerce,0.25,28,Media (Busca Valor),So Black,Epsom,Large/Tote,Balenciaga | Saint Laurent,Fashion_Exec,amor.gras@gmail.com,146523,0
